ip,status,error,timeTaken
10.0.157.172,success,,3207.88
10.0.158.171,success,,3207.53
10.0.156.160,success,,3209.23
10.0.158.142,success,,3209.48
10.0.158.150,success,,3209.11
10.0.156.168,success,,3211.44
10.0.158.152,success,,3211.30
10.0.156.157,success,,3211.20
10.0.162.100,success,,3220.44
10.0.157.179,success,,3211.26
10.0.162.29,success,,3211.98
10.0.157.104,success,,3216.09
10.0.158.155,success,,3212.85
10.0.158.139,success,,3213.32
10.0.158.157,success,,3215.38
10.0.158.161,success,,3214.61
10.0.162.111,success,,3225.46
10.0.158.105,success,,3213.33
10.0.158.166,success,,3216.89
10.0.157.95,success,,3220.89
10.0.157.169,success,,3212.75
10.0.157.174,success,,3215.85
10.0.158.121,success,,3214.85
10.0.158.115,success,,3215.69
10.0.158.143,success,,3217.51
10.0.156.175,success,,3217.38
10.0.158.132,success,,3218.22
10.0.158.123,success,,3217.16
10.0.158.136,success,,3217.23
10.0.156.170,success,,3218.37
10.0.156.158,success,,3221.15
10.0.157.164,success,,3221.94
10.0.158.96,success,,3217.91
10.0.156.164,success,,3219.90
10.0.158.93,success,,3218.19
10.0.157.180,success,,3220.35
10.0.156.166,success,,3218.60
10.0.158.129,success,,3221.61
10.0.156.169,success,,3220.11
10.0.158.141,success,,3219.23
10.0.158.103,success,,3221.56
10.0.158.107,success,,3221.77
10.0.158.117,success,,3222.35
10.0.158.165,success,,3220.95
10.0.158.94,success,,3223.27
10.0.156.172,success,,3224.57
10.0.157.173,success,,3222.62
10.0.156.171,success,,3222.66
10.0.158.92,success,,3223.45
10.0.158.114,success,,3219.70
10.0.158.97,success,,3224.93
10.0.158.154,success,,3221.70
10.0.158.101,success,,3225.47
10.0.158.118,success,,3222.09
10.0.156.180,success,,3224.64
10.0.156.165,success,,3227.70
10.0.158.175,success,,3226.15
10.0.156.155,success,,3225.68
10.0.156.161,success,,3225.37
10.0.158.131,success,,3227.67
10.0.156.176,success,,3231.15
10.0.158.158,success,,3227.62
10.0.158.138,success,,3230.74
10.0.158.164,success,,3229.38
10.0.158.112,success,,3232.53
10.0.157.170,success,,3230.82
10.0.158.135,success,,3231.55
10.0.158.178,success,,3231.04
10.0.158.124,success,,3229.08
10.0.158.127,success,,3229.13
10.0.158.91,success,,3230.19
10.0.158.146,success,,3232.35
10.0.156.156,success,,3233.21
10.0.158.104,success,,3230.22
10.0.158.95,success,,3235.40
10.0.158.106,success,,3231.75
10.0.156.167,success,,3233.65
10.0.156.163,success,,3234.05
10.0.158.130,success,,3234.44
10.0.163.153,success,,3231.19
10.0.158.174,success,,3232.40
10.0.158.180,success,,3234.44
10.0.158.173,success,,3236.28
10.0.158.116,success,,3239.02
10.0.158.179,success,,3238.39
10.0.156.159,success,,3236.44
10.0.158.108,success,,3234.85
10.0.161.4,success,,3236.86
10.0.163.172,success,,3234.26
10.0.158.110,success,,3236.76
10.0.158.100,success,,3236.80
10.0.158.122,success,,3236.50
